t_start_utc,file,keyword,count,from_cache,server,latency_ms,source_file
2025-10-21T22:23:56.873002,shrek,I,386,True,ae1bf9faa4f3,16.53371800057357,latency-020c2a49274d.csv
2025-10-21T22:23:57.404135,grail,CALLS,3,True,686bdd44bd9e,16.247614999883808,latency-020c2a49274d.csv
2025-10-21T22:23:57.939758,shrek3,still,18,True,bab402329d33,15.962379999109544,latency-020c2a49274d.csv
2025-10-21T22:23:58.470741,shrek3,with,112,True,ae1bf9faa4f3,15.33035399916116,latency-020c2a49274d.csv
2025-10-21T22:23:59.004097,grail,rows,1,True,bab402329d33,15.68423100252403,latency-020c2a49274d.csv
2025-10-21T22:23:59.538148,shrek,one,44,True,686bdd44bd9e,16.394114998547593,latency-020c2a49274d.csv
2025-10-21T22:24:00.078403,grail,Jones,7,True,686bdd44bd9e,15.80526399993687,latency-020c2a49274d.csv
2025-10-21T22:24:00.610933,shrek3,the,1285,True,bab402329d33,14.781646001210902,latency-020c2a49274d.csv
2025-10-21T22:24:01.142190,grail,pretty,7,True,bab402329d33,78.9581229983014,latency-020c2a49274d.csv
2025-10-21T22:24:01.874870,shrek3,toward,14,True,bab402329d33,10.916602001088904,latency-020c2a49274d.csv
2025-10-21T22:24:02.400132,shrek,Shrek,433,True,ae1bf9faa4f3,9.675663997768424,latency-020c2a49274d.csv
2025-10-21T22:24:02.923237,shrek3,toward,14,True,bab402329d33,8.975324999482837,latency-020c2a49274d.csv
2025-10-21T22:24:03.442383,shrek,minute,3,True,bab402329d33,8.712448998267064,latency-020c2a49274d.csv
2025-10-21T22:24:03.962220,grail,sell,1,True,686bdd44bd9e,8.576856002036948,latency-020c2a49274d.csv
2025-10-21T22:24:04.482378,shrek3,showing,1,True,bab402329d33,8.192182001948822,latency-020c2a49274d.csv
2025-10-21T22:24:05.000652,grail,pseudonym,1,True,ae1bf9faa4f3,7.706115000473801,latency-020c2a49274d.csv
2025-10-21T22:24:05.522118,shrek3,toward,14,True,686bdd44bd9e,9.29180700040888,latency-020c2a49274d.csv
2025-10-21T22:24:06.041117,shrek3,DONKEY,243,True,bab402329d33,7.822703999408986,latency-020c2a49274d.csv
2025-10-21T22:24:06.558975,shrek,fair,2,True,ae1bf9faa4f3,7.304160000785487,latency-020c2a49274d.csv
2025-10-21T22:24:07.077066,shrek3,Shrek,678,True,686bdd44bd9e,8.303392001835164,latency-020c2a49274d.csv
2025-10-21T22:24:07.596173,shrek,a,305,True,686bdd44bd9e,9.235302000888623,latency-020c2a49274d.csv
2025-10-21T22:24:08.115412,shrek3,his,238,True,bab402329d33,8.303380000143079,latency-020c2a49274d.csv
2025-10-21T22:24:08.633644,shrek3,BOAT,32,True,686bdd44bd9e,8.369025999854784,latency-020c2a49274d.csv
2025-10-21T22:22:07.276988,shrek3,ruby,1,True,bab402329d33,13.411015999736264,latency-08948317528c.csv
2025-10-21T22:22:07.798624,shrek,gone,3,True,686bdd44bd9e,12.29143899763585,latency-08948317528c.csv
2025-10-21T22:22:08.318371,shrek,FIONA'S,3,True,bab402329d33,5.8692300008260645,latency-08948317528c.csv
2025-10-21T22:22:08.831310,shrek,FIONA'S,3,True,bab402329d33,5.709893997845938,latency-08948317528c.csv
2025-10-21T22:22:09.344216,shrek,Shrek,433,True,ae1bf9faa4f3,5.80121299935854,latency-08948317528c.csv
2025-10-21T22:22:09.857222,grail,door,14,True,ae1bf9faa4f3,6.589624998014187,latency-08948317528c.csv
2025-10-21T22:22:10.372013,shrek,SHREK,433,True,686bdd44bd9e,6.527444998937426,latency-08948317528c.csv
