t_start_utc,file,keyword,count,from_cache,server,latency_ms,source_file
2025-10-22T00:51:41.656708,shrek3,Gingerbread,37,True,cce8498ef544,4.620914000042831,latency-4268402daa7d.csv
2025-10-22T00:51:42.168244,shrek,GUARD,25,True,cce8498ef544,5.1805940000804185,latency-4268402daa7d.csv
2025-10-22T00:51:42.679393,shrek3,supposed,11,True,cce8498ef544,4.7076109999579785,latency-4268402daa7d.csv
2025-10-22T00:51:43.190223,grail,"Oh,",2,True,cce8498ef544,4.709059999981946,latency-4268402daa7d.csv
2025-10-22T00:51:43.699930,shrek3,Guards,23,True,cce8498ef544,4.520656000067902,latency-4268402daa7d.csv
2025-10-22T00:51:44.210247,shrek3,JOCKS,2,True,cce8498ef544,4.66222399995786,latency-4268402daa7d.csv
2025-10-22T00:51:44.720707,grail,seek,12,True,cce8498ef544,4.706214000066211,latency-4268402daa7d.csv
2025-10-22T00:51:45.231306,shrek3,you,328,True,cce8498ef544,7.138564000001679,latency-4268402daa7d.csv
2025-10-22T00:51:45.746159,shrek3,OGRE,39,True,cce8498ef544,4.767465999975684,latency-4268402daa7d.csv
2025-10-22T00:51:46.256952,shrek,number,8,True,cce8498ef544,4.843756000013855,latency-4268402daa7d.csv
2025-10-22T00:51:46.767458,shrek,DONKEY,320,True,cce8498ef544,4.684235000013359,latency-4268402daa7d.csv
2025-10-22T00:51:47.278130,shrek3,the,1285,True,cce8498ef544,4.927654999960396,latency-4268402daa7d.csv
2025-10-22T00:51:47.788843,grail,of,684,True,cce8498ef544,4.814417000034155,latency-4268402daa7d.csv
2025-10-22T00:51:48.299381,shrek3,Final,119,True,cce8498ef544,4.775047000066479,latency-4268402daa7d.csv
2025-10-22T00:51:48.810260,shrek,and,318,True,cce8498ef544,4.613334999930885,latency-4268402daa7d.csv
2025-10-22T00:51:49.320647,shrek,rising,1,True,cce8498ef544,4.904784000018481,latency-4268402daa7d.csv
2025-10-22T00:51:49.831697,shrek3,still,18,True,cce8498ef544,4.725774000007732,latency-4268402daa7d.csv
2025-10-22T00:51:50.342732,grail,Bridge,30,True,cce8498ef544,4.6132150000630645,latency-4268402daa7d.csv
2025-10-22T00:49:56.357084,shrek3,time,23,False,3235342dfdf1,9.739795000086817,latency-5973a9f44056.csv
2025-10-22T00:49:56.872316,grail,is,317,False,cce8498ef544,15.62580099994193,latency-5973a9f44056.csv
2025-10-22T00:49:57.394278,shrek3,ARTIE,213,True,cce8498ef544,9.235815000010916,latency-5973a9f44056.csv
2025-10-22T00:49:57.910049,shrek,FIONA,211,True,cce8498ef544,18.27649699998801,latency-5973a9f44056.csv
2025-10-22T00:49:58.438698,grail,going,21,False,3235342dfdf1,10.402340999917216,latency-5973a9f44056.csv
2025-10-22T00:49:58.956494,shrek3,DONKEY,243,False,cce8498ef544,11.568785999998,latency-5973a9f44056.csv
2025-10-22T00:49:59.474689,grail,"collective,",0,False,cce8498ef544,11.855653999987226,latency-5973a9f44056.csv
2025-10-22T00:49:59.992598,shrek3,its,1,False,3235342dfdf1,10.94625799998994,latency-5973a9f44056.csv
2025-10-22T00:50:00.509644,grail,Who’s,3,True,cce8498ef544,4.739064000091275,latency-5973a9f44056.csv
2025-10-22T00:50:01.021735,shrek,and,318,True,cce8498ef544,4.308835000074396,latency-5973a9f44056.csv
2025-10-22T00:50:01.532066,shrek3,at,134,False,cce8498ef544,11.8572490000588,latency-5973a9f44056.csv
2025-10-22T00:50:02.050347,shrek3,OGRE,39,False,cce8498ef544,17.883193999978175,latency-5973a9f44056.csv
2025-10-22T00:50:02.574242,grail,upon,13,False,cce8498ef544,17.27941000001465,latency-5973a9f44056.csv
2025-10-22T00:50:03.098457,shrek3,the,1285,True,cce8498ef544,7.173899000008532,latency-5973a9f44056.csv
2025-10-22T00:50:03.617286,grail,on,139,True,3235342dfdf1,6.820409000056316,latency-5973a9f44056.csv
2025-10-22T00:50:04.131607,grail,king,136,True,cce8498ef544,10.71730099999968,latency-5973a9f44056.csv
2025-10-22T00:50:04.648676,shrek,placed,1,True,cce8498ef544,13.61146200008534,latency-5973a9f44056.csv
2025-10-22T00:50:05.169824,shrek3,Artie,213,True,cce8498ef544,9.183395000036398,latency-5973a9f44056.csv
2025-10-22T00:50:05.701298,shrek,gone,3,True,cce8498ef544,10.304314999984854,latency-5973a9f44056.csv
2025-10-22T00:50:06.221379,shrek,token,1,True,cce8498ef544,6.337024000004021,latency-5973a9f44056.csv
