t_start_utc,file,keyword,count,from_cache,server,latency_ms
2025-10-21T21:46:47.839088,grail,Auuuuuuuugh,2,True,f29441e0e0be,7.523023999965517
2025-10-21T21:46:48.357734,grail,lost,6,False,f29441e0e0be,15.10480499928235
2025-10-21T21:46:48.883466,shrek3,"Bay""",0,True,f29441e0e0be,10.766621002403554
2025-10-21T21:46:49.415357,shrek3,reason,2,False,f29441e0e0be,21.31649800139712
2025-10-21T21:46:49.947134,shrek,But,73,True,f29441e0e0be,8.290949001093395
2025-10-21T21:46:50.465666,grail,the,1600,True,f29441e0e0be,11.351375997037394
2025-10-21T21:46:50.987838,shrek3,the,1285,True,3b5622ea6070,54.546987998037366
2025-10-21T21:46:51.601413,shrek3,PRINCE,207,False,f29441e0e0be,17.158914997708052
2025-10-21T21:46:52.129483,shrek,after,10,False,57fefb7e7021,24.912291999498848
2025-10-21T21:46:52.664736,shrek3,decree,1,True,3b5622ea6070,8.062087999860523
2025-10-21T21:46:53.183527,grail,time,33,False,f29441e0e0be,15.651722998882178
2025-10-21T21:46:53.709415,shrek3,TO,511,False,57fefb7e7021,17.008337999868672
2025-10-21T21:46:54.234190,shrek3,to,511,True,3b5622ea6070,8.404282001720276
2025-10-21T21:46:54.753351,shrek3,us,12,False,f29441e0e0be,17.45367499825079
2025-10-21T21:46:55.281088,shrek3,its,1,True,57fefb7e7021,8.242381001764443
2025-10-21T21:46:55.799284,grail,Who’s,3,False,3b5622ea6070,15.294445998733863
2025-10-21T21:46:56.325817,grail,the,1600,True,f29441e0e0be,8.620226999482838
2025-10-21T21:46:56.845335,shrek,its,1,True,57fefb7e7021,8.70702699830872
2025-10-21T21:46:57.364963,grail,elected,2,True,3b5622ea6070,8.523794000211637
2025-10-21T21:46:57.884391,grail,pseudonym,1,True,f29441e0e0be,8.007633998204255
2025-10-21T21:46:58.403539,grail,Aaaaugh,9,False,57fefb7e7021,15.140752999286633
2025-10-21T21:46:58.930422,grail,seek,12,True,3b5622ea6070,7.94443099948694
2025-10-21T21:46:59.449803,shrek3,its,1,True,f29441e0e0be,8.671907999087125
