pass,client_id,t_start_utc,file,keyword,count,from_cache,server,latency_ms,source_file
1,023a5c77f4c3,2025-10-15T11:45:49.191899,shrek3,CHARMING,232,True,a45d25883979,7.035303000066051,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:49.304864,grail,are,114,True,72ad01c69167,9.011011000438884,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:49.419791,shrek,DONKEY,320,True,72ad01c69167,8.073467000031087,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:49.534875,shrek3,Cinderella,21,True,72ad01c69167,23.801499999990483,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:49.669253,shrek3,the,1285,True,72ad01c69167,15.190998999969452,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:49.793644,shrek,edge,2,True,a45d25883979,8.316354999806208,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:49.911224,grail,cross,13,True,a45d25883979,11.49993299986818,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:50.031969,shrek,after,10,True,a45d25883979,8.763438999721984,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:50.147863,shrek,And,318,True,a45d25883979,13.136397000380384,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:50.269803,grail,19Prince,0,True,a45d25883979,6.750468000063847,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:50.384098,shrek3,WOLF,7,True,a45d25883979,12.982613000076526,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:50.510385,grail,the,1600,True,1de2274fea60,7.381184999758261,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:50.626723,grail,are,114,True,a45d25883979,19.87155599999824,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:50.761557,shrek3,EVIL,59,True,1de2274fea60,6.873176999761199,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:50.875125,shrek,DONKEY,320,True,1de2274fea60,7.323907999762014,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:50.988881,grail,since,10,True,1de2274fea60,9.70201999962228,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:51.108680,grail,Bridge,30,True,72ad01c69167,6.679138999970746,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:51.224252,shrek3,him,87,True,72ad01c69167,5.976777999876504,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:51.336607,shrek3,him,87,True,72ad01c69167,4.590372000166099,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:51.447172,shrek3,MERLIN,73,True,a45d25883979,11.082956999871383,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:51.566323,shrek3,CHARMING,232,True,a45d25883979,8.673519999774726,latency-023a5c77f4c3.csv
